date,lastvalue,difference,diffrate,startvalue,highvalue,lowvalue,volume
4.May.98,"1,878.86",5.42,0.29,"1,880.12","1,890.80","1,873.43","770,840,000"
5.May.98,"1,864.91",-13.95,-0.74,"1,876.26","1,876.26","1,862.92","767,370,000"
6.May.98,"1,856.68",-8.23,-0.44,"1,872.59","1,874.11","1,855.60","752,820,000"
7.May.98,"1,835.14",-21.54,-1.16,"1,858.41","1,859.57","1,835.09","716,270,000"
8.May.98,"1,864.37",29.23,1.59,"1,832.17","1,864.71","1,832.17","718,440,000"
11.May.98,"1,848.07",-16.30,-0.87,"1,870.01","1,877.65","1,847.98","723,610,000"
12.May.98,"1,860.16",12.09,0.65,"1,847.44","1,860.16","1,839.21","735,840,000"
13.May.98,"1,866.18",6.02,0.32,"1,869.85","1,871.77","1,866.18","783,840,000"
14.May.98,"1,865.36",-0.82,-0.04,"1,857.77","1,878.50","1,854.21","741,310,000"
15.May.98,"1,846.77",-18.59,-1.00,"1,869.36","1,870.75","1,844.72","755,970,000"
18.May.98,"1,831.62",-15.15,-0.82,"1,838.53","1,850.63","1,822.56","685,930,000"
19.May.98,"1,845.87",14.25,0.78,"1,840.62","1,849.55","1,840.62","678,040,000"
20.May.98,"1,831.75",-14.12,-0.76,"1,850.16","1,852.27","1,827.49","674,390,000"
21.May.98,"1,820.99",-10.76,-0.59,"1,834.49","1,840.76","1,817.89","681,880,000"
22.May.98,"1,805.00",-15.99,-0.88,"1,810.82","1,834.24","1,801.62","637,350,000"
26.May.98,"1,778.09",-26.91,-1.49,"1,813.53","1,817.92","1,777.68","676,260,000"
27.May.98,"1,781.10",3.01,0.17,"1,759.63","1,781.30","1,742.05","793,890,000"
28.May.98,"1,794.62",13.52,0.76,"1,782.75","1,796.73","1,775.43","644,880,000"
29.May.98,"1,778.87",-15.75,-0.88,"1,800.33","1,803.07","1,778.09","664,240,000"
1.Jun.98,"1,746.82",-32.05,-1.80,"1,770.37","1,779.34","1,741.10","645,550,000"
2.Jun.98,"1,761.79",14.97,0.86,"1,757.92","1,764.84","1,746.82","701,070,000"
3.Jun.98,"1,742.31",-19.48,-1.11,"1,771.19","1,774.58","1,742.01","727,000,000"
4.Jun.98,"1,769.95",27.64,1.59,"1,753.33","1,769.95","1,753.33","725,200,000"
5.Jun.98,"1,782.92",12.97,0.73,"1,772.90","1,782.92","1,766.31","679,590,000"
8.Jun.98,"1,787.77",4.85,0.27,"1,783.47","1,791.54","1,778.54","610,090,000"
9.Jun.98,"1,800.76",12.99,0.73,"1,787.66","1,801.04","1,786.91","709,090,000"
10.Jun.98,"1,773.25",-27.51,-1.53,"1,791.25","1,797.20","1,773.25","707,460,000"
11.Jun.98,"1,749.75",-23.50,-1.33,"1,776.61","1,779.88","1,747.51","718,210,000"
12.Jun.98,"1,745.05",-4.70,-0.27,"1,748.46","1,748.46","1,715.71","745,640,000"
15.Jun.98,"1,715.75",-29.30,-1.68,"1,726.57","1,745.05","1,715.04","629,030,000"
16.Jun.98,"1,753.12",37.37,2.18,"1,728.74","1,753.31","1,715.75","680,420,000"
17.Jun.98,"1,776.40",23.28,1.33,"1,762.19","1,787.06","1,762.19","830,790,000"
18.Jun.98,"1,772.70",-3.70,-0.21,"1,776.35","1,778.45","1,767.95","721,700,000"
19.Jun.98,"1,781.29",8.59,0.48,"1,783.63","1,785.25","1,773.90","712,690,000"
22.Jun.98,"1,805.82",24.53,1.38,"1,782.56","1,807.56","1,777.23","645,910,000"
23.Jun.98,"1,844.57",38.75,2.15,"1,813.24","1,844.58","1,806.35","807,790,000"
24.Jun.98,"1,877.76",33.19,1.80,"1,858.36","1,878.56","1,837.16","927,390,000"
25.Jun.98,"1,863.25",-14.51,-0.77,"1,886.33","1,894.71","1,860.40","838,580,000"
26.Jun.98,"1,869.53",6.28,0.34,"1,865.35","1,872.23","1,862.75","614,630,000"
29.Jun.98,"1,891.08",21.55,1.15,"1,880.59","1,891.67","1,880.59","659,280,000"
30.Jun.98,"1,894.74",3.66,0.19,"1,882.73","1,898.62","1,878.87","862,200,000"
1.Jul.98,"1,914.46",19.72,1.04,"1,904.24","1,914.46","1,893.06","857,360,000"
2.Jul.98,"1,894.00",-20.46,-1.07,"1,908.75","1,908.96","1,891.10","793,330,000"
6.Jul.98,"1,909.47",15.47,0.82,"1,898.63","1,909.87","1,893.31","691,810,000"
7.Jul.98,"1,908.11",-1.36,-0.07,"1,912.26","1,912.26","1,897.34","806,450,000"
8.Jul.98,"1,935.39",27.28,1.43,"1,909.41","1,935.90","1,906.61","841,820,000"
9.Jul.98,"1,939.82",4.43,0.23,"1,935.55","1,951.07","1,931.99","844,840,000"
10.Jul.98,"1,943.04",3.22,0.17,"1,938.96","1,943.89","1,925.12","709,610,000"
13.Jul.98,"1,965.53",22.49,1.16,"1,948.32","1,965.72","1,946.63","776,950,000"
14.Jul.98,"1,968.41",2.88,0.15,"1,972.69","1,979.64","1,963.62","843,960,000"
15.Jul.98,"1,994.54",26.13,1.33,"1,974.56","1,994.99","1,926.44","920,300,000"
16.Jul.98,"2,000.56",6.02,0.30,"2,000.90","2,004.92","1,982.48","904,820,000"
17.Jul.98,"2,008.76",8.20,0.41,"2,005.58","2,010.61","1,994.40","798,320,000"
20.Jul.98,"2,014.25",5.49,0.27,"2,013.48","2,022.40","2,006.33","722,060,000"
21.Jul.98,"1,979.14",-35.11,-1.74,"2,018.46","2,028.18","1,977.62","854,220,000"
22.Jul.98,"1,969.75",-9.39,-0.47,"1,969.10","1,980.42","1,950.77","828,750,000"
23.Jul.98,"1,935.22",-34.53,-1.75,"1,970.83","1,981.05","1,935.22","868,000,000"
24.Jul.98,"1,930.99",-4.23,-0.22,"1,947.86","1,974.33","1,909.56","805,610,000"
27.Jul.98,"1,933.26",2.27,0.12,"1,916.31","1,933.30","1,887.48","715,580,000"
28.Jul.98,"1,896.53",-36.73,-1.90,"1,931.83","1,937.93","1,893.34","803,040,000"
29.Jul.98,"1,881.49",-15.04,-0.79,"1,908.27","1,915.04","1,878.16","730,540,000"
30.Jul.98,"1,919.58",38.09,2.02,"1,897.03","1,919.64","1,890.14","739,540,000"
31.Jul.98,"1,872.39",-47.19,-2.46,"1,920.09","1,920.66","1,871.72","740,540,000"
3.Aug.98,"1,851.10",-21.29,-1.14,"1,869.72","1,870.65","1,849.87","655,140,000"
4.Aug.98,"1,785.64",-65.46,-3.54,"1,863.77","1,869.82","1,784.40","914,990,000"
5.Aug.98,"1,788.20",2.56,0.14,"1,790.15","1,804.60","1,750.81","902,440,000"
6.Aug.98,"1,829.51",41.31,2.31,"1,777.88","1,829.51","1,776.82","782,280,000"
7.Aug.98,"1,846.77",17.26,0.94,"1,842.48","1,864.90","1,838.06","810,860,000"
10.Aug.98,"1,839.21",-7.56,-0.41,"1,847.21","1,850.10","1,834.88","547,010,000"
11.Aug.98,"1,792.70",-46.51,-2.53,"1,801.67","1,801.67","1,775.24","732,920,000"
12.Aug.98,"1,825.53",32.83,1.83,"1,809.67","1,826.49","1,809.67","713,640,000"
13.Aug.98,"1,802.54",-22.99,-1.26,"1,820.53","1,831.49","1,802.44","636,440,000"
14.Aug.98,"1,790.19",-12.35,-0.69,"1,815.74","1,818.00","1,782.37","669,100,000"
17.Aug.98,"1,818.04",27.85,1.56,"1,784.91","1,818.12","1,778.55","626,440,000"
18.Aug.98,"1,855.12",37.08,2.04,"1,826.88","1,858.22","1,826.88","751,830,000"
19.Aug.98,"1,842.69",-12.43,-0.67,"1,872.38","1,874.31","1,840.77","735,600,000"
20.Aug.98,"1,832.45",-10.24,-0.56,"1,835.12","1,843.20","1,828.93","651,590,000"
21.Aug.98,"1,797.61",-34.84,-1.90,"1,816.48","1,816.48","1,767.11","785,140,000"
24.Aug.98,"1,790.82",-6.79,-0.38,"1,803.77","1,815.24","1,787.95","588,240,000"
25.Aug.98,"1,798.17",7.35,0.41,"1,807.12","1,818.03","1,786.75","688,040,000"
26.Aug.98,"1,768.13",-30.04,-1.67,"1,776.91","1,783.49","1,762.42","685,860,000"
27.Aug.98,"1,686.41",-81.72,-4.62,"1,742.13","1,742.13","1,673.61","959,260,000"
28.Aug.98,"1,639.68",-46.73,-2.77,"1,690.07","1,699.21","1,624.00","905,540,000"
31.Aug.98,"1,499.25",-140.43,-8.56,"1,646.75","1,655.19","1,498.73","1,003,780,000"
1.Sep.98,"1,575.09",75.84,5.06,"1,509.01","1,577.51","1,475.49","1,258,680,000"
2.Sep.98,"1,592.85",17.76,1.13,"1,590.02","1,627.09","1,590.02","938,300,000"
3.Sep.98,"1,571.86",-20.99,-1.32,"1,572.44","1,594.55","1,552.27","752,250,000"
4.Sep.98,"1,566.52",-5.34,-0.34,"1,586.33","1,593.92","1,543.86","623,410,000"
8.Sep.98,"1,660.86",94.34,6.02,"1,566.52","1,660.92","1,566.52","780,330,000"
9.Sep.98,"1,624.55",-36.31,-2.19,"1,658.50","1,680.71","1,624.55","695,170,000"
10.Sep.98,"1,585.33",-39.22,-2.41,"1,624.54","1,624.54","1,568.23","762,920,000"
11.Sep.98,"1,641.64",56.31,3.55,"1,599.80","1,642.08","1,585.28","706,720,000"
14.Sep.98,"1,665.69",24.05,1.46,"1,660.31","1,677.90","1,641.64","686,720,000"
15.Sep.98,"1,678.11",12.42,0.75,"1,658.65","1,678.24","1,651.91","664,830,000"
16.Sep.98,"1,689.91",11.80,0.70,"1,684.03","1,693.80","1,672.32","716,800,000"
17.Sep.98,"1,646.25",-43.66,-2.58,"1,646.19","1,689.91","1,637.05","683,670,000"
18.Sep.98,"1,663.77",17.52,1.06,"1,658.08","1,664.62","1,644.46","647,160,000"
21.Sep.98,"1,680.43",16.66,1.00,"1,630.11","1,680.43","1,615.33","548,670,000"
22.Sep.98,"1,697.80",17.37,1.03,"1,693.53","1,702.94","1,680.43","755,180,000"
23.Sep.98,"1,760.27",62.47,3.68,"1,711.67","1,760.35","1,697.81","932,780,000"
24.Sep.98,"1,720.34",-39.93,-2.27,"1,753.19","1,768.36","1,713.77","814,080,000"
25.Sep.98,"1,743.59",23.25,1.35,"1,705.49","1,744.06","1,697.64","700,230,000"
28.Sep.98,"1,739.22",-4.37,-0.25,"1,757.90","1,769.71","1,725.65","696,680,000"
29.Sep.98,"1,734.05",-5.17,-0.30,"1,745.40","1,750.10","1,719.95","781,710,000"
30.Sep.98,"1,693.84",-40.21,-2.32,"1,716.71","1,734.05","1,686.10","737,760,000"
1.Oct.98,"1,612.33",-81.51,-4.81,"1,663.30","1,693.84","1,606.61","856,960,000"
2.Oct.98,"1,614.98",2.65,0.16,"1,609.45","1,623.42","1,569.06","871,450,000"
5.Oct.98,"1,536.69",-78.29,-4.85,"1,591.17","1,614.98","1,511.15","877,180,000"
6.Oct.98,"1,510.89",-25.80,-1.68,"1,570.50","1,577.87","1,500.60","887,180,000"
7.Oct.98,"1,462.61",-48.28,-3.20,"1,504.58","1,523.03","1,449.06","940,230,000"
8.Oct.98,"1,419.12",-43.49,-2.97,"1,420.94","1,462.60","1,343.87","1,209,510,000"
9.Oct.98,"1,492.49",73.37,5.17,"1,447.34","1,493.54","1,419.11","892,830,000"
12.Oct.98,"1,546.08",53.59,3.59,"1,528.49","1,560.25","1,492.49","764,820,000"
13.Oct.98,"1,509.45",-36.63,-2.37,"1,541.13","1,547.05","1,504.70","663,540,000"
14.Oct.98,"1,540.97",31.52,2.09,"1,502.18","1,553.00","1,496.59","750,050,000"
15.Oct.98,"1,611.01",70.04,4.55,"1,541.80","1,611.43","1,538.59","841,670,000"
16.Oct.98,"1,620.95",9.94,0.62,"1,625.24","1,634.74","1,611.02","977,090,000"
19.Oct.98,"1,648.73",27.78,1.71,"1,618.14","1,649.54","1,613.85","840,920,000"
20.Oct.98,"1,639.19",-9.54,-0.58,"1,661.83","1,688.16","1,638.53","1,087,340,000"
21.Oct.98,"1,674.75",35.56,2.17,"1,657.75","1,675.40","1,635.59","831,480,000"
22.Oct.98,"1,702.64",27.89,1.67,"1,672.03","1,702.73","1,659.67","894,000,000"
23.Oct.98,"1,693.86",-8.78,-0.52,"1,699.19","1,710.65","1,690.31","826,670,000"
26.Oct.98,"1,724.98",31.12,1.84,"1,706.18","1,725.34","1,693.86","815,570,000"
27.Oct.98,"1,717.63",-7.35,-0.43,"1,740.84","1,769.04","1,717.22","965,910,000"
28.Oct.98,"1,737.35",19.72,1.15,"1,710.28","1,738.37","1,708.40","783,820,000"
29.Oct.98,"1,757.19",19.84,1.14,"1,734.96","1,758.14","1,729.29","899,640,000"
30.Oct.98,"1,771.39",14.20,0.81,"1,768.70","1,781.63","1,766.05","920,010,000"
2.Nov.98,"1,800.91",29.52,1.67,"1,783.71","1,801.27","1,771.40","889,150,000"
3.Nov.98,"1,788.43",-12.48,-0.69,"1,798.28","1,800.92","1,779.38","889,000,000"
4.Nov.98,"1,823.57",35.14,1.96,"1,807.88","1,828.44","1,788.21","1,050,450,000"
5.Nov.98,"1,837.10",13.53,0.74,"1,812.69","1,838.50","1,808.08","918,930,000"
6.Nov.98,"1,856.56",19.46,1.06,"1,834.80","1,857.95","1,833.75","937,630,000"
9.Nov.98,"1,861.05",4.49,0.24,"1,857.65","1,867.50","1,843.98","845,730,000"
10.Nov.98,"1,865.62",4.57,0.25,"1,859.23","1,875.57","1,847.01","910,480,000"
11.Nov.98,"1,862.11",-3.51,-0.19,"1,888.22","1,892.54","1,859.36","935,350,000"
12.Nov.98,"1,851.06",-11.05,-0.59,"1,853.24","1,862.11","1,843.54","804,300,000"
13.Nov.98,"1,847.99",-3.07,-0.17,"1,843.67","1,859.97","1,842.52","804,340,000"
16.Nov.98,"1,861.68",13.69,0.74,"1,868.44","1,877.85","1,844.07","754,180,000"
17.Nov.98,"1,878.52",16.84,0.90,"1,857.60","1,887.53","1,845.81","823,450,000"
18.Nov.98,"1,897.44",18.92,1.01,"1,878.26","1,898.24","1,848.19","899,110,000"
19.Nov.98,"1,919.68",22.24,1.17,"1,904.00","1,930.34","1,897.42","981,680,000"
20.Nov.98,"1,928.21",8.53,0.44,"1,935.65","1,936.10","1,915.75","871,040,000"
23.Nov.98,"1,977.42",49.21,2.55,"1,937.82","1,977.81","1,928.20","951,040,000"
24.Nov.98,"1,965.88",-11.54,-0.58,"1,972.91","1,988.45","1,965.38","996,810,000"
25.Nov.98,"1,985.21",19.33,0.98,"1,973.64","1,985.21","1,957.98","815,540,000"
27.Nov.98,"2,016.44",31.23,1.57,"1,994.91","2,016.52","1,985.21","512,930,000"
30.Nov.98,"1,949.54",-66.90,-3.32,"2,023.66","2,025.04","1,949.54","1,106,520,000"
1.Dec.98,"2,003.75",54.21,2.78,"1,928.51","2,003.88","1,924.15","1,026,050,000"
2.Dec.98,"1,995.21",-8.54,-0.43,"1,995.96","2,005.79","1,973.20","982,390,000"
3.Dec.98,"1,954.33",-40.88,-2.05,"1,995.29","2,012.79","1,954.31","1,040,490,000"
4.Dec.98,"2,003.16",48.83,2.50,"1,984.39","2,003.16","1,975.06","890,580,000"
7.Dec.98,"2,040.64",37.48,1.87,"2,009.98","2,040.88","2,007.35","810,730,000"
8.Dec.98,"2,034.75",-5.89,-0.29,"2,042.60","2,060.98","2,018.15","918,890,000"
9.Dec.98,"2,050.42",15.67,0.77,"2,045.16","2,052.71","2,031.88","855,750,000"
10.Dec.98,"2,015.96",-34.46,-1.68,"2,051.59","2,058.37","2,015.72","870,690,000"
11.Dec.98,"2,029.31",13.35,0.66,"2,012.87","2,035.03","2,004.99","783,340,000"
14.Dec.98,"1,966.92",-62.39,-3.07,"2,013.43","2,029.36","1,962.06","742,440,000"
15.Dec.98,"2,012.60",45.68,2.32,"1,984.91","2,012.65","1,981.26","766,690,000"
16.Dec.98,"2,009.36",-3.24,-0.16,"2,023.32","2,027.19","1,996.84","840,980,000"
17.Dec.98,"2,043.88",34.52,1.72,"2,014.78","2,043.89","2,014.78","791,620,000"
18.Dec.98,"2,086.14",42.26,2.07,"2,057.77","2,086.14","2,055.83","901,530,000"
21.Dec.98,"2,138.03",51.89,2.49,"2,107.24","2,143.81","2,104.19","958,380,000"
22.Dec.98,"2,120.98",-17.05,-0.80,"2,144.22","2,144.61","2,105.54","906,740,000"
23.Dec.98,"2,172.54",51.56,2.43,"2,149.28","2,172.57","2,134.26","965,290,000"
24.Dec.98,"2,163.04",-9.50,-0.44,"2,171.30","2,171.30","2,162.67","443,630,000"
28.Dec.98,"2,180.30",17.26,0.80,"2,178.24","2,190.11","2,163.04","861,880,000"
29.Dec.98,"2,181.77",1.47,0.07,"2,184.43","2,186.15","2,161.83","911,180,000"
30.Dec.98,"2,166.95",-14.82,-0.68,"2,181.34","2,196.64","2,160.93","919,770,000"
31.Dec.98,"2,192.69",25.74,1.19,"2,169.38","2,200.63","2,165.74","886,630,000"
4.Jan.99,"2,208.05",15.36,0.70,"2,207.54","2,233.57","2,192.68","936,660,000"
5.Jan.99,"2,251.27",43.22,1.96,"2,207.75","2,251.77","2,206.49","948,350,000"
6.Jan.99,"2,320.86",69.59,3.09,"2,286.13","2,320.95","2,286.13","1,252,650,000"
7.Jan.99,"2,326.09",5.23,0.23,"2,293.27","2,333.70","2,284.24","1,200,900,000"
8.Jan.99,"2,344.41",18.32,0.79,"2,363.80","2,369.55","2,314.95","1,286,690,000"
11.Jan.99,"2,384.59",40.18,1.71,"2,373.97","2,384.72","2,348.24","1,140,930,000"
12.Jan.99,"2,320.75",-63.84,-2.68,"2,395.90","2,396.30","2,320.21","1,107,300,000"
13.Jan.99,"2,316.81",-3.94,-0.17,"2,222.28","2,353.33","2,205.69","1,195,470,000"
14.Jan.99,"2,276.82",-39.99,-1.73,"2,337.31","2,338.29","2,276.36","1,012,270,000"
15.Jan.99,"2,348.20",71.38,3.14,"2,292.30","2,348.72","2,276.82","1,001,160,000"
19.Jan.99,"2,408.17",59.97,2.55,"2,390.93","2,408.43","2,348.20","1,057,490,000"
20.Jan.99,"2,415.49",7.32,0.30,"2,451.43","2,474.38","2,414.81","1,280,980,000"
21.Jan.99,"2,344.72",-70.77,-2.93,"2,403.52","2,403.52","2,335.75","1,083,860,000"
22.Jan.99,"2,338.88",-5.84,-0.25,"2,309.34","2,365.11","2,303.82","1,014,740,000"
25.Jan.99,"2,369.31",30.43,1.30,"2,363.48","2,369.69","2,328.74","870,960,000"
26.Jan.99,"2,433.41",64.10,2.71,"2,388.97","2,434.37","2,384.63","1,030,160,000"
27.Jan.99,"2,407.14",-26.27,-1.08,"2,455.25","2,464.12","2,406.78","1,034,480,000"
28.Jan.99,"2,477.34",70.20,2.92,"2,442.52","2,477.47","2,407.14","1,013,890,000"
29.Jan.99,"2,505.89",28.55,1.15,"2,486.28","2,506.68","2,454.71","1,057,120,000"
1.Feb.99,"2,510.09",4.20,0.17,"2,522.38","2,533.44","2,500.35","957,110,000"
2.Feb.99,"2,463.42",-46.67,-1.86,"2,512.12","2,512.12","2,442.93","963,710,000"
3.Feb.99,"2,493.41",29.99,1.22,"2,453.23","2,493.58","2,448.55","1,057,010,000"
4.Feb.99,"2,410.07",-83.34,-3.34,"2,496.49","2,496.52","2,409.99","1,099,190,000"
5.Feb.99,"2,373.62",-36.45,-1.51,"2,419.93","2,421.43","2,346.82","1,013,740,000"
8.Feb.99,"2,404.92",31.30,1.32,"2,405.31","2,414.98","2,358.05","881,780,000"
9.Feb.99,"2,310.79",-94.13,-3.91,"2,403.95","2,403.95","2,310.64","909,780,000"
10.Feb.99,"2,309.50",-1.29,-0.06,"2,304.25","2,338.15","2,289.90","915,620,000"
11.Feb.99,"2,405.55",96.05,4.16,"2,339.02","2,405.76","2,326.19","961,760,000"
12.Feb.99,"2,321.89",-83.66,-3.48,"2,375.99","2,379.00","2,319.74","837,560,000"
16.Feb.99,"2,313.87",-8.02,-0.35,"2,361.22","2,368.41","2,300.52","819,240,000"
17.Feb.99,"2,248.91",-64.96,-2.81,"2,277.58","2,304.72","2,242.27","902,780,000"
18.Feb.99,"2,260.55",11.64,0.52,"2,269.03","2,273.08","2,224.21","859,910,000"
19.Feb.99,"2,283.60",23.05,1.02,"2,276.61","2,291.41","2,260.55","813,480,000"
22.Feb.99,"2,342.01",58.41,2.56,"2,293.33","2,342.41","2,275.60","843,510,000"
23.Feb.99,"2,376.35",34.34,1.47,"2,360.68","2,386.48","2,342.01","912,110,000"
24.Feb.99,"2,339.38",-36.97,-1.56,"2,389.75","2,405.29","2,338.90","931,090,000"
25.Feb.99,"2,326.82",-12.56,-0.54,"2,329.39","2,339.38","2,286.91","858,700,000"
26.Feb.99,"2,288.03",-38.79,-1.67,"2,320.49","2,326.82","2,277.18","901,170,000"
1.Mar.99,"2,295.18",7.15,0.31,"2,286.83","2,300.82","2,264.32","770,800,000"
2.Mar.99,"2,259.03",-36.15,-1.58,"2,303.62","2,317.57","2,257.07","894,020,000"
3.Mar.99,"2,265.20",6.17,0.27,"2,274.04","2,280.97","2,235.19","864,380,000"
4.Mar.99,"2,292.89",27.69,1.22,"2,286.29","2,311.18","2,250.63","889,430,000"
5.Mar.99,"2,337.11",44.22,1.93,"2,329.58","2,339.21","2,292.89","859,200,000"
8.Mar.99,"2,397.62",60.51,2.59,"2,357.32","2,398.19","2,353.74","970,750,000"
9.Mar.99,"2,392.94",-4.68,-0.20,"2,396.52","2,433.37","2,385.52","1,032,900,000"
10.Mar.99,"2,406.00",13.06,0.55,"2,407.10","2,408.95","2,378.81","936,670,000"
11.Mar.99,"2,412.25",6.25,0.26,"2,419.12","2,437.39","2,391.55","1,033,580,000"
12.Mar.99,"2,381.53",-30.72,-1.27,"2,411.48","2,412.25","2,362.87","918,410,000"
15.Mar.99,"2,431.44",49.91,2.10,"2,392.54","2,431.45","2,375.83","851,480,000"
16.Mar.99,"2,439.27",7.83,0.32,"2,437.98","2,450.01","2,423.81","977,210,000"
17.Mar.99,"2,428.97",-10.30,-0.42,"2,440.22","2,441.72","2,419.85","854,320,000"
18.Mar.99,"2,462.96",33.99,1.40,"2,425.36","2,463.01","2,423.54","937,430,000"
19.Mar.99,"2,421.27",-41.69,-1.69,"2,480.39","2,480.63","2,420.21","1,054,880,000"
22.Mar.99,"2,395.94",-25.33,-1.05,"2,428.39","2,430.85","2,395.29","874,200,000"
23.Mar.99,"2,322.84",-73.10,-3.05,"2,388.04","2,395.94","2,319.96","976,000,000"
24.Mar.99,"2,365.28",42.44,1.83,"2,326.63","2,365.35","2,305.64","856,520,000"
